id,url,name,PosterPath,Overview,Thời lượng,TotalEpisodes,Language,year,CountryId,genres,genresId
41,https://phimmoichille.com/phim/mong-nam-kha-990,Mộng Nam Kha,https://i.starzd.com/mong-nam-kha.jpg,"Phim Mộng Nam Kha A Kha, một người phụ nữ sở hữu khả năng đặc biệt: bước vào giấc mơ của người khác để giải quyết những rắc rối trong cuộc sống. Khi cô gặp Thẩm Nam, một bổ đầu lạnh lùng, tại quán trọ Vọng Xuyên, họ phát hiện mối liên kết định mệnh kéo dài từ kiếp trước đến hiện tại. Phim khám phá những bí ẩn của tình yêu và số phận, nơi quá khứ và hiện tại giao thoa, dẫn lối cho những tâm hồn lạc lối.",15 phút / tập,24 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
42,https://phimmoichille.com/phim/dai-mong-quy-ly-946,Đại Mộng Quy Ly,https://i.starzd.com/dai-mong-quy-ly.jpg,"Phim Đại Mộng Quy Ly diễn ra trong thời kỳ Trinh Nguyên, khi nữ thần Bạch Tắc bất ngờ mất tích, khiến yêu thú trỗi dậy gây rối loạn. Triệu Viễn Châu, thủ lĩnh bách yêu, cải trang thành người để hỗ trợ triều đình thành lập Tập Yêu Ti. Cùng với Văn Tiêu, Trác Dực Thần, Bùi Tư Tinh và Bạch Cửu, họ đấu tranh chống lại yêu thú và khám phá những bí ẩn sâu xa, đồng thời phải đối mặt với những lựa chọn khó khăn giữa tình bạn và tình yêu.",45 phút / tập,34 Tập,Thuyết Minh,2024,9,Cổ Trang - Thần Thoại,13
43,https://phimmoichille.com/phim/nu-hoang-ayodhaya-1006,Nữ Hoàng Ayodhaya,https://i.starzd.com/nu-hoang-ayodhaya.jpg,"Phim Nữ Hoàng Ayodhaya kể về cuộc đời của Sri Sudachan, một phụ nữ kiên cường và tham vọng, quyết tâm giành lại ngai vàng Ayodhaya đã mất. Trong hành trình đầy nguy hiểm, nàng đối mặt với mưu mô, sự phản bội và những hy sinh cá nhân. Bộ phim khám phá cuộc đấu tranh nội tâm giữa quyền lực và tình yêu, nơi mỗi quyết định đều đánh đổi sự sống, cái chết, và cả nhân tính. Liệu Sri Sudachan có thể đạt được mục đích của mình?",45 phút / tập,10 Tập,Thuyết Minh,2024,4,Cổ Trang - Thần Thoại,13
44,https://phimmoichille.com/phim/co-gai-song-trong-co-the-toi-970,Cô Gái Sống Trong Cơ Thể Tôi,https://i.starzd.com/co-gai-song-trong-co-the-toi.jpg,"Phim Cô Gái Sống Trong Cơ Thể Tôi kể về Tiêu Tiêu bỗng xuyên không vào thân xác công tử Sở Tiêu Nhiên thời phong kiến. Hai linh hồn một nam một nữ cùng chia sẻ một cơ thể, tạo nên những tình huống hài hước khi Tiêu Tiêu dùng “túi bách bảo” mang đồ hiện đại về quá khứ. Cô không chỉ giúp Sở Tiêu Nhiên chinh phục công chúa mà còn tận hưởng những trò nghịch ngợm thú vị, từ đó mở ra một hành trình đầy cảm xúc, lãng mạn và bất ngờ giữa hai người hoàn toàn khác biệt.",12 phút / tập,24 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
45,https://phimmoichille.com/phim/chuyen-nang-ok-1081,Chuyện Nàng Ok,https://i.starzd.com/chuyen-nang-ok.jpg,"Phim Chuyện Nàng Ok xoay quanh Ok Tae Young, một chuyên gia pháp lý tài giỏi, luôn giúp đỡ người khác nhưng lại giấu kín nhiều bí mật về bản thân. Cô ẩn danh vì những lý do chưa thể tiết lộ. Cuộc gặp gỡ tình cờ với Cheon Seung Whee, chàng trai đam mê tiểu thuyết và kể chuyện cho dân chúng, đã thay đổi cuộc đời cô. Cả hai cùng nhau đối mặt với những thử thách, khám phá bí mật và mở ra một tình yêu đầy cảm xúc.",70 phút / tập,16 Tập,Thuyết Minh,2024,7,Cổ Trang - Thần Thoại,13
46,https://phimmoichille.com/phim/tuong-thac-940,Tương Thác,https://i.starzd.com/tuong-thac.jpg,"Phim Tương Thác xoay quanh cuộc đời của Lý Tòng Hoan, công chúa Tử Châu, người trở về Thanh Sóc để báo thù sau khi mất mẹ và con do nhị hoàng tử Mạc Cẩm gây ra. Trong bối cảnh lễ hội vui vẻ, những cuộc chạm trán giữa họ dần lật mở những hiểu lầm và nỗi đau sâu sắc. Câu chuyện khám phá tình yêu, sự phản bội và sức mạnh của lòng tha thứ, đưa khán giả vào một hành trình đầy cảm xúc và bất ngờ.",15 phút / tập,24 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
47,https://phimmoichille.com/phim/quan-tu-nhu-ngoc-1074,Quân Tử Như Ngọc,https://i.starzd.com/quan-tu-nhu-ngoc.jpg,"Phim Quân Tử Như Ngọc kể về Thanh Thái, con trai của tiên vương, người chọn cuộc sống ẩn dật để tránh xa các mưu đồ trong triều đình. Khi cha nuôi Hàn Trung gặp nguy hiểm, Thanh Thái phải cải trang thành nữ và gia nhập Minh Di sơn trang, nơi chỉ nhận nữ đệ tử. Tại đây, anh gặp Cam Bồ, cô gái mang trong mình mục đích báo thù. Mối quan hệ giữa họ từ căng thẳng dần chuyển thành tình cảm, nhưng những bí mật về thân phận và âm mưu xung quanh khiến họ phải đứng lên chiến đấu chống lại những kẻ thù nguy hiểm.",45 phút / tập,24 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
48,https://phimmoichille.com/phim/truong-mo-vi-uong-1079,Trường Mộ Vị Ương,https://i.starzd.com/truong-mo-vi-uong.jpg,"Phim Trường Mộ Vị Ương xoay quanh Trì Nguyên, một cô gái hiện đại vô tình xuyên vào một thế giới cổ đại. Tưởng rằng nhiệm vụ bảo vệ một nhân vật quan trọng sẽ là câu chuyện tình yêu ngọt ngào, nhưng cô lại bị cuốn vào kế hoạch trả thù đầy mưu mô của Thẩm Chiêu Mộ. Cả hai phải vượt qua nhiều thử thách, từ âm mưu đến tình cảm, để cuối cùng tìm thấy tình yêu đích thực. Phim hấp dẫn với những tình tiết kịch tính và cảm động.",15 phút / tập,24 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
49,https://phimmoichille.com/phim/tram-huong-nhu-mong-989,Trầm Hương Như Mộng,https://i.starzd.com/tram-huong-nhu-mong.jpg,"Phim Trầm Hương Như Mộng xoay quanh cô gái tài năng Ưng Hạc Mộng, người quyết tâm trả thù cho mẹ bị sát hại bởi kẻ thù bí ẩn. Để thực hiện âm mưu, cô trở thành thiếp của Dạ Bất Hạn, con trai thừa kế nhà họ Dạ, gia tộc có liên quan đến cái chết của mẹ cô. Trong khi tình yêu giữa họ dần nảy nở, cả hai phải đối mặt với những bí mật đen tối, đưa họ vào một cuộc hành trình đầy hiểm nguy và thử thách.",15 phút / tập,20 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
50,https://phimmoichille.com/phim/dung-yen-nguoi-phe-minh-981,Đứng Yên! Người Phe Mình!,https://i.starzd.com/dung-yen-nguoi-phe-minh.jpg,"Phim Đứng Yên! Người Phe Mình! kể về Mị Hữu Sơ - nữ anh hùng kiên cường mang mối hận sâu sắc với người chồng cũ Tô Bất Tiếu, kẻ đã phản bội và hủy hoại gia tộc cô. Sau khi hồi sinh, Hữu Sơ quyết tâm trả thù, nhưng không ngờ Tô Bất Tiếu đã bị một người chơi từ thế giới khác nhập vào, mang theo mục tiêu chinh phục cô. Trước những âm mưu nguy hiểm, họ buộc phải liên minh, đồng hành trong hành trình đầy thử thách và cảm xúc.",15 phút / tập,20 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
51,https://phimmoichille.com/phim/da-thanh-phu-1043,Dạ Thành Phú,https://i.starzd.com/da-thanh-phu.jpg,"Phim Dạ Thành Phú xoay quanh Shen Ye, con trai của Hoàng hậu trong triều đại Chu đầy rối ren. Sau cái chết của cha, anh nổi loạn để trả thù và giúp Thái tử Shu Cheng giành lại ngai vàng. Tuy nhiên, sự phản đối của Shu Cheng khiến Shen Ye phải từ bỏ kế hoạch. Nhiều năm sau, khi đã trở thành nhiếp chính tàn nhẫn, anh gặp lại một công chúa giống hệt người yêu đã mất, khơi lại tình yêu và những mối liên kết không thể tránh khỏi.",45 phút / tập,19 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
52,https://phimmoichille.com/phim/ton-ngo-khong-dai-nao-su-da-linh-1072,Tôn Ngộ Không Đại Náo Sư Đà Lĩnh,https://i.starzd.com/ton-ngo-khong-dai-nao-su-da-linh.jpg,"Phim Tôn Ngộ Không Đại Náo Sư Đà Lĩnh kể về cuộc hành trình thỉnh kinh của Thầy trò Đường Tăng khi đi qua vùng đất Sư Đà Lĩnh, họ gặp phải yêu quái tấn công người dân. Tôn Ngộ Không và các đồ đệ chiến đấu với yêu quái nhưng bị lừa vào bẫy. Sau khi nhận được sự giúp đỡ của Phật Tổ và Bồ Tát, ba huynh đệ đoàn kết, vượt qua khó khăn, đánh bại kẻ thù, giải cứu người dân và tiếp tục hành trình thỉnh kinh đầy thử thách.",74 phút / tập,,Phụ đề Việt,2024,9,"Cổ Trang - Thần Thoại,Võ Thuật - Kiếm Hiệp","13,3"
53,https://phimmoichille.com/phim/cong-tu-vo-song-1005,Công Tử Vô Song,https://i.starzd.com/cong-tu-vo-song.jpg,"Phim Công Tử Vô Song kể về Thẩm Tri Ly, người vì muốn cứu sư phụ Tô Trầm Triệt mà dùng thuốc dẫn cổ xưa, nhưng vô tình rơi vào vòng lặp thời gian. Mỗi khi Tô Trầm Triệt chết, thời gian lại quay ngược, buộc họ phải tìm cách phá vỡ chu kỳ này. Trong hành trình tìm kiếm thuốc cứu mạng, họ phải đối mặt với mâu thuẫn, hiểu lầm và sự giúp đỡ từ một nhân vật bí ẩn, khám phá những bí mật về thời gian và không gian.",20 phút / tập,32 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
54,https://phimmoichille.com/phim/tham-tinh-an-939,Thám Tình An,https://i.starzd.com/tham-tinh-an.jpg,"Phim Thám Tình An xoay quanh Lan Triệt, một thiếu nữ đường phố dũng cảm và nhiệt huyết. Khi tình cờ bị cuốn vào một vụ án mạng, cô gặp Lâu Minh Dạ, chính khanh tài ba của Đại Lý Tự. Mặc dù ban đầu họ thường xuyên hiểu lầm, nhưng qua quá trình điều tra các vụ án bí ẩn, mối quan hệ giữa họ dần phát triển. Lan Triệt không chỉ tìm thấy tình yêu chân thành mà còn khẳng định giá trị bản thân, trở thành nữ thiếu khanh đầu tiên của Đại Lý Tự.",35 phút / tập,22 Tập,Phụ đề Việt,2024,9,"Cổ Trang - Thần Thoại,Võ Thuật - Kiếm Hiệp","13,3"
55,https://phimmoichille.com/phim/tuyet-son-phi-ho-kho-bau-phuong-bac-1094,Tuyết Sơn Phi Hồ: Kho Báu Phương Bắc,https://i.starzd.com/tuyet-son-phi-ho-kho-bau-phuong-bac.jpg,"Phim Tuyết Sơn Phi Hồ: Kho Báu Phương Bắc kể về cuộc tranh giành kho báu bí ẩn của vua Sấm. Mười năm trước, để chiếm đoạt kho báu, Điền Quy Nông đã giết hại Hồ Nhất Đao và Miêu Nhân Phụng, nhưng bản đồ kho báu đã biến mất. Sau một thập kỷ, bảo tàng tái hiện lại sự kiện xưa, các thế lực xấu tụ hội để tìm kiếm kho báu, dẫn đến cuộc đối đầu căng thẳng và hé lộ những bí mật đầy bất ngờ.",103 Phút,,Phụ đề Việt,2024,9,"Cổ Trang - Thần Thoại,Võ Thuật - Kiếm Hiệp","13,3"
56,https://phimmoichille.com/phim/du-quan-vo-gian-1055,Dữ Quân Vô Gian,https://i.starzd.com/du-quan-vo-gian.jpg,"Phim Dữ Quân Vô Gian kể về cuộc chiến giữa hai quốc gia Thịnh và Vũ. Khi công chúa Thịnh bị ám sát, A Nguyệt, y nữ riêng của công chúa, giả mạo cô để hoàn thành nhiệm vụ quan trọng. Cùng lúc, Sở Như Hoành, hoàng tử nước Vũ, quyết tâm khám phá sự thật về cái chết bí ẩn của mẹ mình. Hai con người từ hai thế giới đối lập phải hợp tác, vượt qua âm mưu, hiểm nguy, và đấu tranh vì công lý và hòa bình.",15 phút / tập,20 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
57,https://phimmoichille.com/phim/khanh-du-nien-phan-2-297,Khánh Dư Niên (Phần 2),https://i.starzd.com/khanh-du-nien-phan-2.jpg,"Câu chuyện về Phạm Nhàn trong phimKhánh Dư Niên (Phần 2)mang đến thông điệp về lòng kiên nhẫn, sự kiên định, và tình yêu thương có thể thay đổi cả một vương quốc, khẳng định sức mạnh của công lý và nhân đạo trong mọi hoàn cảnh.",45 phút / tập,36 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
58,https://phimmoichille.com/phim/the-tu-bien-mat-roi-224,Thê Tử Biến Mất Rồi,https://i.starzd.com/the-tu-bien-mat-roi.jpg ,,60 phút / tập,20 Tập,Phụ đề Việt,2024,7,Cổ Trang - Thần Thoại,13
59,https://phimmoichille.com/phim/nhung-nguoi-ban-tuong-tuong-501,Những Người Bạn Tưởng Tượng,https://i.starzd.com/nhung-nguoi-ban-tuong-tuong.jpg,"Trong thế giới phép thuật và màu sắc của Những Người Bạn Tưởng Tượng”, cô bé Bea khám phá ra khả năng đặc biệt của mình: nhìn thấy những người bạn tưởng tượng của mọi người xung quanh. Với lòng nhân ái và sự hiếu kỳ vô tận, Bea dấn thân vào cuộc phiêu lưu để bảo vệ những người bạn này khỏi sự bỏ rơi và lãng quên. Trên hành trình đầy mạo hiểm này, cô học hỏi về tình bạn, sức mạnh của sự tưởng tượng và sự quan tâm đến những người cần được quan tâm.",104 Phút,,Phụ đề Việt,2024,3,"Hài Hước,Gia Đình - Học Đường","8,9"
60,https://phimmoichille.com/phim/trang-tam-ky-932,Trang Tâm Ký,https://i.starzd.com/trang-tam-ky.jpg,"Phim Trang Tâm Ký kể về cuộc đời Lâm Mộ Huyền và Hứa Triều Triều. Để trả thù một kẻ thù bí ẩn, Lâm Mộ Huyền sử dụng bí thuật Dịch Dung, biến Hứa Triều Triều thành ""bạch nguyệt quang"". Tuy nhiên, Hứa Triều Triều không phải là nạn nhân dễ bị thao túng; với trí thông minh và sức quyến rũ của mình, cô khiến Lâm Mộ Huyền rơi vào lưới tình. Câu chuyện đầy kịch tính, khám phá những bí mật, thù hận và tình cảm chân thành giữa hai nhân vật.",12 phút / tập,24 Tập,Phụ đề Việt,2024,9,Cổ Trang - Thần Thoại,13
61,https://phimmoichille.com/phim/thu-bac-390,Thứ Bậc,https://i.starzd.com/thu-bac.jpg,"Phim Thứ Bậc kể về sự xuất hiện của một học sinh mới bắt đầu gây ra nhiều rối loạn và biến động trong thế giới bất khả xâm phạm của ""Thứ Bậc"". Với sự thông minh, sáng tạo và sự kiên nhẫn, học sinh này không chỉ phá vỡ những quy tắc cứng nhắc của ""Thứ Bậc"" mà còn tiết lộ những bí mật đen tối và sự bất công ẩn sau vỏ bọc của họ.",60 phút / tập,7 Tập,Phụ đề Việt,2024,7,"Tâm Lý - Tình Cảm,Kinh Dị - Ma,Gia Đình - Học Đường,Bí Ẩn - Siêu Nhiên","11,2,9,14"
62,https://phimmoichille.com/phim/trung-hoc-trong-trang-739,Trung Học Trong Trắng,https://i.starzd.com/trung-hoc-trong-trang.jpg,"Phim Trung Học Trong Trắng kể về một trường cấp 3 danh tiếng với quy định cấm yêu đương rất nghiêm ngặt. Khi học sinh phải đối mặt với nguy cơ bị đuổi học vì vi phạm quy định, một học sinh thông minh bí mật hỗ trợ tài chính cho bạn bè. Phim không chỉ thể hiện sự căng thẳng giữa kỷ luật nghiêm ngặt và nhu cầu thực tế mà còn tôn vinh tinh thần đồng cảm và sự hỗ trợ lẫn nhau trong một môi trường học đường đầy áp lực.",50 phút / tập,8 Tập,Phụ đề Việt,2024,1,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường","11,9"
63,https://phimmoichille.com/phim/dai-ca-di-hoc-368,Đại Ca Đi Học,https://i.starzd.com/dai-ca-di-hoc.jpg,"Phim Đại Ca Đi Học kể về Kim Deuk Pal dù đã ở tuổi 47 và có quá khứ khá phức tạp nhưng  không bao giờ từ bỏ ước mơ của mình về việc có được một tấm bằng đại học. Sự khao khát này đã thúc đẩy ông bước vào giảng đường đại học, mặc dù ông nhận ra rằng mình không còn trẻ để đi cùng với các sinh viên trẻ tuổi.",70 phút/ tập,8 Tập,Phụ đề Việt,2024,7,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường","11,9"
64,https://phimmoichille.com/phim/muon-ngan-troi-may-1061,Muôn Ngàn Trời Mây,https://i.starzd.com/muon-ngan-troi-may.jpg,"Phim Muôn Ngàn Trời Mây xoay quanh Teerak, một sinh viên năm nhất lạc quan, vui vẻ nhưng bị các anh chị khóa trên gọi là ""má chảy xệ"". Sau một bữa tiệc, Teerak say xỉn và được Muenfah, anh trai của người bạn thân Punlee, cứu giúp. Muenfah, người đã yêu Teerak từ lâu, dần nhận ra tình cảm của mình. Câu chuyện là hành trình khám phá tình yêu đầy cảm xúc, từ sự ngỡ ngàng đến những thử thách trong mối quan hệ tình cảm của họ.",45 phút / tập,12 Tập,Phụ đề Việt,2024,4,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường,Boy Love","11,9,12"
65,https://phimmoichille.com/phim/ma-soi-965,Ma Sói,https://i.starzd.com/ma-soi.jpg,"Phim Ma Sói kể về một gia đình tình cờ bị đưa về một ngôi làng cổ xưa. Khi những vụ mất tích bí ẩn xảy ra, họ phải đối mặt với sự nghi ngờ và sợ hãi từ người dân. Để trở về nhà, gia đình phải vận dụng kiến thức từ trò chơi thẻ bài Ma Sói để tìm ra kẻ thù ẩn nấp. Giữa những thử thách khắc nghiệt, tình yêu và sự đoàn kết của họ sẽ bị thử thách, mở ra những bài học quý giá về lòng tin và hi sinh.",95 phút,,Phụ đề Việt,2024,8,"Hài Hước,Gia Đình - Học Đường","8,9"
66,https://phimmoichille.com/phim/dang-cap-hoc-duong-phan-1z-637,Đẳng Cấp Học Đường (Phần 1),https://i.starzd.com/dang-cap-hoc-duong-phan-1.jpg,"Phim Đẳng Cấp Học Đường (Phần 1) kể về ba thiếu niên đến từ tầng lớp lao động chuyển đến học tại một trường tư thục danh giá dành cho giới thượng lưu ở Tây Ban Nha. Tại đây, họ phải đối mặt với sự phân biệt đối xử và mâu thuẫn với các học sinh giàu có.",60 phút / tập,8 Tập,Phụ đề Việt,2018,3,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường,Bí Ẩn - Siêu Nhiên","11,9,14"
67,https://phimmoichille.com/phim/dang-cap-hoc-duong-phan-6-642,Đẳng Cấp Học Đường (Phần 6),https://i.starzd.com/dang-cap-hoc-duong-phan-6.jpg,"Phim Đẳng Cấp Học Đường (Phần 6) tiếp tục diễn ra tại trường Las Encinas, nơi các học sinh phải đối mặt với những bí mật mới và mâu thuẫn ngày càng gia tăng. Họ tìm kiếm tình yêu, sự trả thù, và sự nổi tiếng, trong khi các mối quan hệ và âm mưu trở nên phức tạp hơn từng ngày.",50 phút / tập,8 Tập,Phụ đề Việt,2022,3,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường,Bí Ẩn - Siêu Nhiên","11,9,14"
68,https://phimmoichille.com/phim/cau-lac-bo-bao-thu-528,Câu Lạc Bộ Báo Thù,https://i.starzd.com/cau-lac-bo-bao-thu.jpg,"Phim Câu Lạc Bộ Báo Thù kể về ba nhân vật chính là Kim Soo Gyum, Lee Soo Gyum và Kim Jung Hye. Ba người bạn này, sau khi trải qua những biến cố và tổn thương từ quá khứ, quyết định hợp tác thành lập ""Câu Lạc Bộ Báo Thù"". Mục đích của câu lạc bộ là phát triển và thực hiện một kế hoạch trả thù đầy rắc rối và phức tạp đối với những người đã làm tổn thương họ.",65 phút / tập,12 Tập,Phụ đề Việt,2017,7,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường","11,9"
69,https://phimmoichille.com/phim/thua-hoan-ky-211,Thừa Hoan Ký,https://i.starzd.com/thua-hoan-ky.jpg ,,45 phút / tập,38 Tập,Phụ đề Việt,2024,9,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường","11,9"
70,https://phimmoichille.com/phim/cac-te-bao-cua-yumi-409,Các Tế Bào Của Yumi,https://i.starzd.com/cac-te-bao-cua-yumi.jpg,"Các Tế Bào Của Yumi là bộ phim đầu tiên kết hợp giữa thế giới truyện tranh và người thật, lấy cảm hứng từ bộ truyện tranh nổi tiếng cùng tên. Bộ phim này là một câu chuyện về Yumi, một cô gái bình thường sống ở Seoul và làm nhân viên kế toán trong một công ty mỳ sợi. Cuộc sống hàng ngày của cô là sự đơn điệu và không có nhiều biến động cho đến khi gặp được chàng trai đầy duyên nợ của đời mình.",60 phút / tập,14 Tập,Phụ đề Việt,2021,7,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường","11,9"
71,https://phimmoichille.com/phim/hoi-chuong-tu-than-phan-2-634,Hồi Chuông Tử Thần (Phần 2),https://i.starzd.com/hoi-chuong-tu-than-2.jpg,"Phim Hồi Chuông Tử Thần (Phần 2) xoay quanh một nhóm học sinh và giáo viên tại một trường cấp ba, họ bị mắc kẹt trong ngôi trường sau khi một giáo viên dạy bơi bí ẩn bị ám sát.",85 Phút,,Phụ đề Việt,2010,7,"Kinh Dị - Ma,Gia Đình - Học Đường","2,9"
72,https://phimmoichille.com/phim/tuoi-tho-ba-dao-cua-sheldon-phan-7-42,Tuổi Thơ Bá Đạo Của Sheldon (Phần 7),https://i.starzd.com/tuoi-tho-ba-dao-cua-sheldon.jpg ,,22 phút / tập,13 Tập,Phụ đề Việt,2024,3,"Hài Hước,Gia Đình - Học Đường","8,9"
73,https://phimmoichille.com/phim/dang-cap-hoc-duong-phan-8-644,Đẳng Cấp Học Đường (Phần 8),https://i.starzd.com/dang-cap-hoc-duong-phan-8.jpg,"Phim Đẳng Cấp Học Đường (Phần 8) kể về sự đoàn tụ của Omar và Nadia ngay trước lễ tốt nghiệp của các học sinh tại Las Encinas. Một bí ẩn quan trọng cuối cùng xuất hiện, làm gia tăng căng thẳng và đẩy các mối quan hệ bạn bè cũng như kẻ thù đến mức cao trào. Phần này tập trung vào việc giải quyết những bí mật còn giấu kín và những xung đột chưa được giải quyết, tạo nên một mùa kết thúc đầy kịch tính và bất ngờ.",50 phút / tập,8 Tập,Phụ đề Việt,2024,3,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường,Bí Ẩn - Siêu Nhiên","11,9,14"
74,https://phimmoichille.com/phim/doan-vien-949,Đoàn Viên,https://i.starzd.com/doan-vien.jpg,"Phim Đoàn Viên kể về ba cô con gái của gia đình Hướng, mỗi người phải đối mặt với những thử thách riêng trong tình yêu và sự nghiệp. Hướng Tiền, Hướng Trung và Hướng Nam đều trải qua những thất bại trong hôn nhân, nhưng nhờ sự hỗ trợ và động viên lẫn nhau, họ tìm ra hướng đi mới cho cuộc sống. Với bối cảnh đẹp ở Thượng Hải, Côn Sơn và Tô Châu, phim tôn vinh tình cảm gia đình và sức mạnh vượt qua khó khăn để trưởng thành.",45 phút / tập,36 Tập,Phụ đề Việt,2024,9,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường","11,9"
75,https://phimmoichille.com/phim/nguoi-trong-hem-nho-1053,Người Trong Hẻm Nhỏ,https://i.starzd.com/nguoi-trong-hem-nho.jpg,"Phim Người Trong Hẻm Nhỏ xoay quanh ba gia đình họ Trang, họ Lâm và họ Ngô sống trong một con hẻm nhỏ ở Tô Châu vào cuối những năm 1970. Phim phản ánh những biến chuyển lớn trong xã hội Trung Quốc khi đất nước bước vào thời kỳ cải cách, làm thay đổi số phận và mối quan hệ của các thành viên trong gia đình. Câu chuyện khắc họa xung đột, sự thay đổi trong tình cảm gia đình, cũng như những khó khăn mà mỗi người phải đối mặt trong xã hội đầy biến động.",45 phút / tập,40 Tập,Phụ đề Việt,2024,9,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường","11,9"
76,https://phimmoichille.com/phim/do-nghieng-23-5-cua-the-gioi-118,Độ Nghiêng 23.5 Của Thế Giới,https://i.starzd.com/do-nghieng-235-cua-the-gioi.jpg,,45 phút / tập,12 Tập,Phụ đề Việt,2024,4,"Tâm Lý - Tình Cảm,Hài Hước,Gia Đình - Học Đường","11,8,9"
77,https://phimmoichille.com/phim/hoi-chuong-tu-than-633,Hồi Chuông Tử Thần,https://i.starzd.com/hoi-chuong-tu-than.jpg,"Phim Hồi Chuông Tử Thần diễn ra tại trường Trung học Chang-ahn, nơi 20 học sinh giỏi bị mắc kẹt trong một lớp học. Một giọng nói bí ẩn từ loa phóng thanh thông báo rằng họ phải trả lời đúng các câu hỏi để cứu mạng một bạn học đang bị đe dọa. Với mỗi câu trả lời sai, số lượng học sinh giảm dần và căng thẳng gia tăng.",86 phút,,Phụ đề Việt,2008,7,"Phiêu Lưu - Hành Động,Kinh Dị - Ma,Gia Đình - Học Đường","1,2,9"
78,https://phimmoichille.com/phim/dang-cap-hoc-duong-phan-3-639,Đẳng Cấp Học Đường (Phần 3),https://i.starzd.com/dang-cap-hoc-duong-phan-3.jpg,"Phim Đẳng Cấp Học Đường (Phần 3) tiếp tục với câu chuyện xoay quanh cái chết bí ẩn của một học sinh, mở ra một cuộc điều tra mới. Trường học và cộng đồng học sinh lại một lần nữa chìm trong sự bàng hoàng và lo lắng. Các nhân vật chính, trong khi đang mong chờ một tương lai tươi đẹp, nhưng lại phải đối mặt với những hậu quả từ quá khứ đen tối.",50 phút / tập,8 Tập,Phụ đề Việt,2020,3,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường,Bí Ẩn - Siêu Nhiên","11,9,14"
79,https://phimmoichille.com/phim/dang-cap-hoc-duong-phan-4-640,Đẳng Cấp Học Đường (Phần 4),https://i.starzd.com/dang-cap-hoc-duong-phan-4.jpg,"Phim Đẳng Cấp Học Đường (Phần 4) tiếp tục với câu chuyện xoay quanh Las Encinas và sự xuất hiện của bốn học sinh mới, mỗi người mang theo những câu chuyện và bí mật riêng biệt, đánh bật mọi thứ.",60 phút / tập,8 Tập,Phụ đề Việt,2021,3,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường,Bí Ẩn - Siêu Nhiên","11,9,14"
80,https://phimmoichille.com/phim/chi-tuyet-1095,Chị Tuyết,https://i.starzd.com/chi-tuyet.jpg,"Phim Chị Tuyết kể về một cậu bé mất đi niềm vui Giáng sinh sau nỗi đau trong gia đình. Khi gặp một cô gái vui tươi, đầy tinh thần lễ hội, cậu dần tìm lại hy vọng và niềm tin vào cuộc sống. Dưới sự đồng hành của cô, cậu bé học rằng Giáng sinh không chỉ là những món quà, mà còn là thời gian để chữa lành vết thương và kết nối lại với tình yêu thương. Bộ phim mang thông điệp về sức mạnh của tình bạn và sự sẻ chia trong cuộc sống.",96 phút,,Phụ đề Việt,2024,8,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường","11,9"
81,https://phimmoichille.com/phim/dang-cap-hoc-duong-phan-7-643,Đẳng Cấp Học Đường (Phần 7),https://i.starzd.com/dang-cap-hoc-duong-phan-7.jpg,"Phim Đẳng Cấp Học Đường (Phần 7) trở lại với những diễn biến đầy kịch tính khi Omar quay lại và làm xáo trộn các mối quan hệ, trong khi Iván vật lộn với nỗi đau thất tình và Isadora phải đối mặt với nguy hiểm từ gia đình. Mỗi tập phim hứa hẹn sẽ đưa bạn vào một hành trình căng thẳng với những bí mật, sự phản bội, và những thử thách không ngừng.",50 phút / tập,8 Tập,Phụ đề Việt,2023,3,"Tâm Lý - Tình Cảm,Gia Đình - Học Đường,Bí Ẩn - Siêu Nhiên","11,9,14"
